,wyId,FKGoalsOverExpected,count,TotalFKGoalsOverExpected,Full Name,shortName
3685,26945,-0.021862661426937498,2,-0.043725322853874996,Maxime Poundj\u00e9,M. Poundj\u00e9
3697,359847,-0.021975903909653812,2,-0.043951807819307624,Alfonso Pedraza Sag,Alfonso Pedraza
16494,247141,-0.04396381843687139,1,-0.04396381843687139,I\u00f1aki Williams Arthuer,I\u00f1aki Williams
16537,134513,-0.044047420130317316,1,-0.044047420130317316,Anthony Martial,A. Martial
16592,25867,-0.04411157634940291,1,-0.04411157634940291,Pierre-Emerick Aubameyang,P. Aubameyang
3736,8346,-0.022082422688013355,2,-0.04416484537602671,Wesley Hoolahan,W. Hoolahan
16683,447812,-0.044175821695473384,1,-0.044175821695473384,Thomas Edwards,T. Edwards
16759,7871,-0.04436636765779937,1,-0.04436636765779937,Tom\u00e1\u0161  Rosick\u00fd,T. Rosick\u00fd
16760,20434,-0.04438879981402241,1,-0.04438879981402241,Aleandro Rosi,A. Rosi
3761,15719,-0.022213149618308167,2,-0.04442629923661633,Benjamin H\u00fcbner,B. H\u00fcbner
16856,20470,-0.04457032692126373,1,-0.04457032692126373,Claudio Marchisio,C. Marchisio
16875,213387,-0.044602756816604465,1,-0.044602756816604465,Adri\u00e1n Ricardo Centuri\u00f3n,R. Centuri\u00f3n
16876,116283,-0.04461265833863552,1,-0.04461265833863552,Diego Alejandro Rol\u00e1n Silva,D. Rol\u00e1n
16878,279780,-0.04468751672423159,1,-0.04468751672423159,Jean-K\u00e9vin Augustin,J. Augustin
16895,25919,-0.044743618940233584,1,-0.044743618940233584,Julian Palmieri,J. Palmieri
16923,236528,-0.04490284590654532,1,-0.04490284590654532,Nico Elvedi,N. Elvedi
17003,32636,-0.04515197402289052,1,-0.04515197402289052,Cenk Tosun,C. Tosun
17019,394006,-0.04522769452010677,1,-0.04522769452010677,Martin Terrier,M. Terrier
3935,92334,-0.022781669783078832,2,-0.045563339566157664,Ansi Agolli,A. Agolli
17114,229119,-0.045577785525548024,1,-0.045577785525548024,Najib Gandi,N. Gandi
3937,290119,-0.022890312431124937,2,-0.045780624862249875,Moussa Niakhat\u00e9,M. Niakhat\u00e9
17293,301013,-0.04580735283148772,1,-0.04580735283148772,J\u00e9r\u00e9my Gelin,J. Gelin
17362,279555,-0.04594063818284717,1,-0.04594063818284717,Iv\u00e1n Alejo Peralta,Iv\u00e1n Alejo
17363,127719,-0.045984208437178584,1,-0.045984208437178584,Aleksandar Katai,A. Katai
17364,21322,-0.04602781802012965,1,-0.04602781802012965,Marco D'Alessandro,M. D'Alessandro
17365,56424,-0.04605104974402667,1,-0.04605104974402667,Aron J\u00f3hannsson,A. J\u00f3hannsson
17367,105376,-0.046094719653832494,1,-0.046094719653832494,Nikola Kalini\u0107,N. Kalini\u0107
17368,264989,-0.04616171382392139,1,-0.04616171382392139,Firmin Ndombe Mubele,F. Mubele
17445,334552,-0.04636041017189231,1,-0.04636041017189231,Fran\u00e7ois Kamano,F. Kamano
4220,229140,-0.023301478522450025,2,-0.04660295704490005,Yann Bodiger,Y. Bodiger
17541,173,-0.04683103013155913,1,-0.04683103013155913,Rajiv van La Parra,R. van La Parra
17543,370,-0.04687540334653563,1,-0.04687540334653563,Virgil van Dijk,V. van Dijk
17608,26124,-0.046987950833346746,1,-0.046987950833346746,Benjamin Jeannot,B. Jeannot
4280,340920,-0.023532683821648616,2,-0.04706536764329723,Ludovic Blas,L. Blas
17723,8422,-0.04714537133528937,1,-0.04714537133528937,Wilfried Zaha,W. Zaha
17902,703,-0.0474751293686055,1,-0.0474751293686055,Maya Yoshida,M. Yoshida
4297,25474,-0.023766702092491945,2,-0.04753340418498389,Abdoul Razzagui Camara,R. Camara
17919,285508,-0.04754507708463066,1,-0.04754507708463066,Kelechi Promise Iheanacho,K. Iheanacho
18045,61967,-0.04786291654512099,1,-0.04786291654512099,Victor Wanyama,V. Wanyama
18052,20623,-0.04788702800780529,1,-0.04788702800780529,Roberto Soriano,R. Soriano
4412,8464,-0.024063322561385516,2,-0.04812664512277103,Fabian Delph,F. Delph
4426,18982,-0.02408929059364247,2,-0.04817858118728494,Nico Schulz,N. Schulz
18497,26399,-0.04846391910762636,1,-0.04846391910762636,Damien Da Silva,D. Da Silva
18539,3577,-0.048590825768618916,1,-0.048590825768618916,Jos\u00e9 Salom\u00f3n Rond\u00f3n Gim\u00e9nez,S. Rond\u00f3n
18590,265172,-0.048825076001525164,1,-0.048825076001525164,Anton\u00edn Bar\u00e1k,A. Bar\u00e1k
18594,3642,-0.04897643484533091,1,-0.04897643484533091,Iv\u00e1n Ramis Barrios,Ramis
18639,15012,-0.04921136581339646,1,-0.04921136581339646,H\u00e5vard Nordtveit,H. Nordtveit
18659,337225,-0.04931942166262668,1,-0.04931942166262668,Rolando Aarons,R. Aarons
4544,281135,-0.024671692905452815,2,-0.04934338581090563,Matt Targett,M. Targett
18662,8410,-0.04944736510925912,1,-0.04944736510925912,Mile Jedinak,M. Jedinak
18664,26389,-0.04953100410127981,1,-0.04953100410127981,Younousse Sankhar\u00e9,Y. Sankhar\u00e9
18938,7957,-0.04983941546754155,1,-0.04983941546754155,Glen Johnson,G. Johnson
18945,14730,-0.04988648999197562,1,-0.04988648999197562,Takashi Usami,T. Usami
18946,95490,-0.04995870650477674,1,-0.04995870650477674,Woo-Young Jung,Woo-Young Jung
18949,15877,-0.05000588777259243,1,-0.05000588777259243,Andr\u00e9 Hahn,A. Hahn
18950,14781,-0.05003102205444581,1,-0.05003102205444581,Lars Bender,L. Bender
18970,14909,-0.050042065498165526,1,-0.050042065498165526,Jos\u00e9 Paolo Guerrero Gonz\u00e1lez,P. Guerrero
18978,240042,-0.050125556242306135,1,-0.050125556242306135,Dawid Kownacki,D. Kownacki
18979,26327,-0.05016181597291426,1,-0.05016181597291426,Idriss Saadi,I. Saadi
19190,20575,-0.05075345573727014,1,-0.05075345573727014,Du\u0161an Basta,D. Basta
19251,230883,-0.050764650123684515,1,-0.050764650123684515,Ayoze P\u00e9rez Guti\u00e9rrez,Ayoze P\u00e9rez
19281,3308,-0.05087481739693329,1,-0.05087481739693329,Pedro Filipe Teod\u00f3sio Mendes,Pedro Mendes
4881,373768,-0.025611171920781356,2,-0.05122234384156271,Riccardo Orsolini,R. Orsolini
19703,55968,-0.051288878716255655,1,-0.051288878716255655,Martin Braithwaite,M. Braithwaite
19771,286448,-0.0513743371591697,1,-0.0513743371591697,Mauro Wilney Arambarri Rosa,M. Arambarri
19826,116170,-0.05169473573047185,1,-0.05169473573047185,Sebasti\u00e1n Carlos Crist\u00f3foro Pepe,S. Crist\u00f3foro
19999,26167,-0.05195343591570314,1,-0.05195343591570314,Claudio Beauvue,C. Beauvue
5184,101616,-0.026205849700960786,2,-0.05241169940192157,J\u00e1n \u010eurica,J. \u010eurica
5190,8268,-0.02629531367599212,2,-0.05259062735198424,Beno\u00eet Assou-Ekotto,B. Assou-Ekotto
20309,14887,-0.052652504516464256,1,-0.052652504516464256,Jeffrey  Bruma,J. Bruma
5276,8981,-0.026417288872764316,2,-0.05283457774552863,Will Hughes,W. Hughes
20401,8325,-0.0528543243698091,1,-0.0528543243698091,Sergio Leonel Ag\u00fcero del Castillo,S. Ag\u00fcero
20402,354123,-0.052892448115940065,1,-0.052892448115940065,Pol Mikel Lirola Kosok,Pol Lirola
20406,22020,-0.05290408799327384,1,-0.05290408799327384,Andrey Galabinov,A. Galabinov
20479,83752,-0.052980429243680544,1,-0.052980429243680544,Lucian Iulian S\u00e2nm\u0103rtean,L. S\u00e2nm\u0103rtean
20514,230862,-0.05301863885741888,1,-0.05301863885741888,\u00cd\u00f1igo Lekue Mart\u00ednez,Lekue
5314,3538,-0.026550953642664542,2,-0.053101907285329084,Mubarak Wakaso,M. Wakaso
20679,37948,-0.05344916578812819,1,-0.05344916578812819,Alfre\u00f0 Finnbogason,A. Finnbogason
5588,295176,-0.026801867645142606,2,-0.05360373529028521,Robin Gosens,R. Gosens
21010,122832,-0.054140116759231444,1,-0.054140116759231444,Salem Mohammed Al Dawsari,Salem Al Dawsari
5816,15231,-0.02708401138238621,2,-0.05416802276477242,Kevin Volland,K. Volland
21336,101707,-0.05482744128927841,1,-0.05482744128927841,Fyodor Smolov,F. Smolov
5969,22099,-0.027534401783046024,2,-0.05506880356609205,Marcel B\u00fcchel,M. B\u00fcchel
2807,70215,-0.018388985870329496,3,-0.055166957610988485,Christian  Atsu Twasam,C. Atsu
21601,21384,-0.055219938012533505,1,-0.055219938012533505,Ciro Immobile,C. Immobile
21632,286915,-0.05533921028963374,1,-0.05533921028963374,Felix Eboa Eboa,F. Eboa Eboa
21710,207002,-0.055431023153989505,1,-0.055431023153989505,Brian Leonel Fern\u00e1ndez,B. Fern\u00e1ndez
21779,14705,-0.05569510239044587,1,-0.05569510239044587,Niclas F\u00fcllkrug,N. F\u00fcllkrug
21832,82684,-0.05578747084286818,1,-0.05578747084286818,David Lafata,D. Lafata
22017,364772,-0.056320013842292696,1,-0.056320013842292696,Chidozie Collins Awaziem,C. Awaziem
6318,15010,-0.028174937920047532,2,-0.056349875840095064,Dante Bonfim da Costa Santos,Dante
22225,28094,-0.05668183511723876,1,-0.05668183511723876,Anice Badri,A. Badri
22226,343685,-0.05672255430406548,1,-0.05672255430406548,William de Asevedo Furtado,William
22316,26044,-0.056939037214976264,1,-0.056939037214976264,Gilles Sunu,G. Sunu
22539,3680,-0.057127797702629504,1,-0.057127797702629504,David Zurutuza Veillet,Zurutuza
22727,101649,-0.057577054879351025,1,-0.057577054879351025,Nicol\u00e1s Mart\u00edn Pareja,N. Pareja
22831,8903,-0.05770110746872498,1,-0.05770110746872498,Troy Deeney,T. Deeney
23018,144713,-0.0582507909366862,1,-0.0582507909366862,Patrik Hro\u0161ovsk\u00fd,P. Hro\u0161ovsk\u00fd
23066,23705,-0.05844363056754784,1,-0.05844363056754784,Marco Sportiello,M. Sportiello
23182,3710,-0.05867910526350614,1,-0.05867910526350614,Khouma El Hadji Babacar,K. Babacar
23217,25411,-0.0587761145531684,1,-0.0587761145531684,Jimmy Briand,J. Briand
23273,3358,-0.05899994470724187,1,-0.05899994470724187,Cristian Tello Herrera,Cristian Tello
7388,26633,-0.029979944304978412,2,-0.059959888609956824,Arnaud Souquet,A. Souquet
23647,83753,-0.06011436394699694,1,-0.06011436394699694,Nicolae Claudiu Stanciu,N. Stanciu
7481,101857,-0.03006660708932858,2,-0.06013321417865716,Yuri Zhirkov,Y. Zhirkov
7524,20869,-0.030088529201353673,2,-0.060177058402707345,Nicola Murru,N. Murru
7543,3464,-0.030152819604597477,2,-0.060305639209194954,Antonio Manuel Luna Rodr\u00edguez,Luna
23914,20663,-0.06084242014249676,1,-0.06084242014249676,Cyril Th\u00e9r\u00e9au,C. Th\u00e9r\u00e9au
23976,4232,-0.061029968002243355,1,-0.061029968002243355,Pedro Alcal\u00e1 Guirado,Pedro Alcal\u00e1
7964,333913,-0.030670066057371884,2,-0.06134013211474377,Kevin Lasagna,K. Lasagna
24225,20692,-0.06156529186491551,1,-0.06156529186491551,Ishak Belfodil,I. Belfodil
8346,7907,-0.030879699654193966,2,-0.06175939930838793,Daniel Sturridge,D. Sturridge
8411,222770,-0.030964036362561734,2,-0.06192807272512347,N\u00e9lson Cabral Semedo,N\u00e9lson Semedo
24457,25795,-0.06223816474252102,1,-0.06223816474252102,Wissam Ben Yedder,W. Ben Yedder
24458,658,-0.062239514511339654,1,-0.062239514511339654,Kristiano Samuel Armenteros Nunez Mendoza Jansson,S. Armenteros
24459,341752,-0.06232844036091104,1,-0.06232844036091104,Marc Roca Junqu\u00e9,Marc Roca
8713,41034,-0.031198976828255648,2,-0.062397953656511296,Rafael Tol\u00f3i,Rafael Tol\u00f3i
24540,338249,-0.06273995691987692,1,-0.06273995691987692,Gil Basti\u00e3o Dias,Gil Dias
24550,214654,-0.06278337768820923,1,-0.06278337768820923,Steve Mouni\u00e9,S. Mouni\u00e9
1536,26384,-0.000992931053113186,64,-0.0635475873992439,Ga\u00ebl Kakuta,G. Kakuta
24747,228902,-0.06378232155954604,1,-0.06378232155954604,Jonathan Calleri,J. Calleri
24749,219350,-0.06382779646538539,1,-0.06382779646538539,Adama Niane,A. Niane
9111,3325,-0.03194293400428284,2,-0.06388586800856567,Juan Francisco Moreno Fuertes,Juanfran
24790,38095,-0.06411522049366715,1,-0.06411522049366715,Serge Gakp\u00e9,S. Gakp\u00e9
24792,250885,-0.06412916290294551,1,-0.06412916290294551,Santiago Mina Lorenzo,Santi Mina
3553,4371,-0.02150499629868584,3,-0.06451498889605752,Dani Castellano Betancor,Dani Castellano
9576,16884,-0.0323158479881433,2,-0.0646316959762866,Julian Korb,J. Korb
9588,102,-0.032379511631321405,2,-0.06475902326264281,Marcelo Ant\u00f4nio Guedes Filho,Marcelo
9654,3421,-0.0324947114871865,2,-0.064989422974373,\u00d3scar de Marcos Arana,De Marcos
9658,167117,-0.03249846195957558,2,-0.06499692391915116,Ager Aketxe Barrutia,Ager Aketxe
3656,209117,-0.02179837163115338,3,-0.06539511489346014,Adrien Rabiot,A. Rabiot
10107,28335,-0.03293614994170257,2,-0.06587229988340514,Ruben Aguilar,R. Aguilar
10231,146459,-0.03312176720057962,2,-0.06624353440115924,Maximiliano Eduardo Meza,M. Meza
25209,347200,-0.06630884389599667,1,-0.06630884389599667,Christopher Nkunku,C. Nkunku
25296,272378,-0.06693470326188167,1,-0.06693470326188167,Pascal Stenzel,P. Stenzel
3814,7873,-0.022311892459912008,3,-0.06693567737973602,Jack Wilshere,J. Wilshere
25340,20948,-0.06735984975356407,1,-0.06735984975356407,Stevan Joveti\u0107,S. Joveti\u0107
10747,32523,-0.033740374584481904,2,-0.06748074916896381,Caner Erkin,C. Erkin
3857,20928,-0.022562804223402327,3,-0.06768841267020698,Felipe Dias da Silva dal Belo,Felipe
25362,19392,-0.0676913482598436,1,-0.0676913482598436,Maximilian Philipp,M. Philipp
10872,447804,-0.03389320697305248,2,-0.06778641394610496,Federico Chiesa,F. Chiesa
25363,206314,-0.06783562402048678,1,-0.06783562402048678,Mauro Emanuel Icardi Rivero ,M. Icardi
25364,218896,-0.068009631453521,1,-0.068009631453521,Ondrej Duda,O. Duda
3918,209012,-0.02267303793997694,3,-0.06801911381993082,K\u00e9vin Manuel Rodrigues,K\u00e9vin Rodrigues
10965,300784,-0.03402410567893609,2,-0.06804821135787217,Jorge Marco de Oliveira Moraes,Jorge
25370,273683,-0.06805790120865703,1,-0.06805790120865703,Fidel Escobar Mendieta,F. Escobar
10987,71703,-0.03406251829269534,2,-0.06812503658539068,Victor Nilsson Lindel\u00f6f,V. Lindel\u00f6f
11003,352986,-0.03406838311821027,2,-0.06813676623642054,Kelvin Amian Adou,K. Amian
3929,116225,-0.02271545698982495,3,-0.06814637096947485,Maximiliano Mart\u00edn Olivera De Andrea,M. Olivera
11106,4786,-0.03413868880651913,2,-0.06827737761303826,Iv\u00e1n Balliu Campeny,Iv\u00e1n Balliu
11197,20393,-0.034168039722781346,2,-0.06833607944556269,Daniele Bonera,D. Bonera
11221,28230,-0.034169312249877154,2,-0.06833862449975431,Adrien  Tameze,A. Tameze
25430,20628,-0.06847483713677159,1,-0.06847483713677159,Graziano Pell\u00e8,G. Pell\u00e8
11507,25504,-0.0344453362289085,2,-0.068890672457817,Soualiho Me\u00eft\u00e9,S. Me\u00eft\u00e9
25441,25452,-0.06895790446184297,1,-0.06895790446184297,S\u00e9bastien Corchia,S. Corchia
11544,21148,-0.03452925372073401,2,-0.06905850744146802,Nicola Rigoni,N. Rigoni
11624,134502,-0.034622103524185724,2,-0.06924420704837145,Aymeric  Laporte,A. Laporte
25452,125260,-0.06937994351625562,1,-0.06937994351625562,David Alberto Guzm\u00e1n P\u00e9rez,D. Guzm\u00e1n
25479,122577,-0.06950836264989718,1,-0.06950836264989718,Taisir Jabir Al Jassim,Taisir Al Jassim
11783,14905,-0.034790490742645425,2,-0.06958098148529085,Per Ciljan Skjelbred,P. Skjelbred
25519,70083,-0.06972064033532946,1,-0.06972064033532946,Danilo Luiz da Silva,Danilo
11913,69404,-0.03490895769390825,2,-0.0698179153878165,Mateo Kova\u010di\u0107,M. Kova\u010di\u0107
25531,230020,-0.07016215154685407,1,-0.07016215154685407,Alex Iwobi,A. Iwobi
25540,21865,-0.070475952576371,1,-0.070475952576371,Marco Sau,M. Sau
12100,22313,-0.03525603002587882,2,-0.07051206005175764,Vincent Laurini,V. Laurini
4291,70129,-0.023701398609621487,3,-0.07110419582886446,Rodrigo Moreno Machado,Rodrigo
12174,28529,-0.03556566658022374,2,-0.07113133316044748,Youssouf Sabaly,Y. Sabaly
25592,399564,-0.07115350022968818,1,-0.07115350022968818,Lasse S\u00f8rensen,L. S\u00f8rensen
12194,240070,-0.03559984967069703,2,-0.07119969934139406,Harry Winks,H. Winks
4352,265673,-0.02399838779003241,3,-0.07199516337009723,Bernardo Mota Veiga de Carvalho e Silva,Bernardo Silva
4357,15772,-0.024022175480198322,3,-0.07206652644059497,Matthias Ostrzolek,M. Ostrzolek
4363,334720,-0.02403428985192976,3,-0.07210286955578928,Ramy Bensebaini,R. Bensebaini
12469,246946,-0.036153546857877306,2,-0.07230709371575461,Ellyes Skhiri,E. Skhiri
12516,134369,-0.03625988177976742,2,-0.07251976355953484,Max  Meyer,M. Meyer
25658,232822,-0.0725481820090038,1,-0.0725481820090038,Adam Masina,A. Masina
12621,38079,-0.03639979510443481,2,-0.07279959020886961,Daniel Tawiah Opare,D. Opare
12624,70121,-0.036407114404316855,2,-0.07281422880863371,Osvaldo Nicol\u00e1s Fabi\u00e1n Gait\u00e1n,N. Gait\u00e1n
12626,20583,-0.036433498772791374,2,-0.07286699754558275,Danilo Larangeira,Danilo
12679,237034,-0.03643716690288269,2,-0.07287433380576538,Gon\u00e7alo Manuel Ganchinho Guedes,Gon\u00e7alo Guedes
12686,14798,-0.03645190340764879,2,-0.07290380681529758,\u0141ukasz Piszczek,\u0141. Piszczek
12808,27646,-0.036679565151017016,2,-0.07335913030203403,Pierrick Capelle,P. Capelle
4493,14722,-0.02451372961809664,3,-0.07354118885428992,Luiz Gustavo Dias,Luiz Gustavo
25715,112522,-0.07360506028290385,1,-0.07360506028290385,Jes\u00fas Manuel Corona Ru\u00edz,J. Corona
12997,26135,-0.036933248221147574,2,-0.07386649644229515,Maxime Le Marchand,M. Le Marchand
25719,3451,-0.07401701671098218,1,-0.07401701671098218,Adri\u00e1n L\u00f3pez \u00c1lvarez,Adri\u00e1n L\u00f3pez
25720,297957,-0.07425793496887471,1,-0.07425793496887471,Manuel Akanji,M. Akanji
13074,228963,-0.03716827047815322,2,-0.07433654095630644,Hamari Traor\u00e9,H. Traor\u00e9
1811,69968,-0.005325127405469546,14,-0.07455178367657364,Marcelo Brozovi\u0107,M. Brozovi\u0107
13183,280419,-0.03730948705752228,2,-0.07461897411504456,Hans Hateboer,H. Hateboer
13203,120339,-0.037371741307204595,2,-0.07474348261440919,Mohamed Naser Elsayed Elneny,Mohamed Elneny
13227,125076,-0.03751437315490802,2,-0.07502874630981604,Ambroise Oyongo Bitolo,A. Oyongo
13237,284524,-0.03759688723945322,2,-0.07519377447890643,Jannes-Kilian Horn,J. Horn
13249,21094,-0.03760135259720497,2,-0.07520270519440994,Danilo D'Ambrosio,D. D'Ambrosio
25769,224896,-0.07521875527327745,1,-0.07521875527327745,Gerrit Holtmann,G. Holtmann
25772,239191,-0.07540855689235997,1,-0.07540855689235997,Milot Rashica,M. Rashica
13270,14945,-0.03771802023544381,2,-0.07543604047088762,Giovanni-Guy Yann Sio,G. Sio
4779,393228,-0.02517032615047361,3,-0.07551097845142082,Malang Sarr,M. Sarr
13394,25427,-0.03783454847527751,2,-0.07566909695055501,Christophe Jallet,C. Jallet
13441,224677,-0.03795280571816088,2,-0.07590561143632175,Julian Weigl,J. Weigl
13506,25704,-0.03800172976243206,2,-0.07600345952486412,Florent Balmont,F. Balmont
13521,350032,-0.03805772601731299,2,-0.07611545203462598,Cengiz \u00dcnder,C. \u00dcnder
25806,25577,-0.07616685415010592,1,-0.07616685415010592,Lo\u00efc R\u00e9my,L. R\u00e9my
13531,4094,-0.03813907973445624,2,-0.07627815946891248,Ander Capa Rodr\u00edguez,Ander Capa
13553,86234,-0.038158308068462654,2,-0.07631661613692531,Enzo Nicol\u00e1s P\u00e9rez,E. P\u00e9rez
13579,26196,-0.038226562419475474,2,-0.07645312483895095,Djibril Sidib\u00e9,D. Sidib\u00e9
25830,143189,-0.07646793792682938,1,-0.07646793792682938,Rodrigue Casimir Ninga,C. Ninga
25837,26638,-0.07682408793744945,1,-0.07682408793744945,Karl Toko Ekambi,K. Toko Ekambi
1707,7972,-0.004529260027729104,17,-0.07699742047139477,Luis Alberto Su\u00e1rez D\u00edaz,L. Su\u00e1rez
13877,82487,-0.038707404880546,2,-0.077414809761092,Pavel Kade\u0159\u00e1bek,P. Kade\u0159\u00e1bek
13904,25616,-0.03877555799396593,2,-0.07755111598793187,Chaouki Ben Saada,C. Ben Saada
13946,230895,-0.039043730991910934,2,-0.07808746198382187,Pere Pons Riera,Pere Pons
25913,8620,-0.07842885569092195,1,-0.07842885569092195,Mohamed Diam\u00e9,M. Diam\u00e9
13962,3409,-0.03925660913090827,2,-0.07851321826181654,Mikel San Jos\u00e9 Dom\u00ednguez,San Jos\u00e9
14057,209028,-0.0393177910458775,2,-0.078635582091755,Adrien Thomasson,A. Thomasson
14084,15139,-0.03933665699082832,2,-0.07867331398165664,Timothy Chandler,T. Chandler
14089,3573,-0.03938041548763688,2,-0.07876083097527375,J\u00e9r\u00e9my Toulalan,J. Toulalan
14119,20927,-0.03945913032880101,2,-0.07891826065760202,Lorenzo De Silvestri,L. De Silvestri
25927,8327,-0.07899309305447401,1,-0.07899309305447401,Edin D\u017eeko,E. D\u017eeko
5260,4892,-0.02634976322349948,3,-0.07904928967049844,Jos\u00e9 Luis Gay\u00e1 Pe\u00f1a,Jos\u00e9 Gay\u00e1
3021,101592,-0.01983752788293764,4,-0.07935011153175056,Keisuke Honda,K. Honda
14327,25990,-0.0400456450262271,2,-0.0800912900524542,Mathieu Deplagne,M. Deplagne
25973,228765,-0.08021072873534234,1,-0.08021072873534234,Tim Kleindienst,T. Kleindienst
14592,241676,-0.04032852617126993,2,-0.08065705234253986,Roberto Gagliardini,R. Gagliardini
14861,326523,-0.040504693339024074,2,-0.08100938667804815,Daniel Ceballos Fern\u00e1ndez,Dani Ceballos
25977,86486,-0.08108709075381344,1,-0.08108709075381344,Ger\u00f3nimo Gast\u00f3n Poblete,G. Poblete
25983,18550,-0.0811438341070444,1,-0.0811438341070444,Emre Can,E. Can
14976,289359,-0.04061646342733827,2,-0.08123292685467653,Youssef A\u00eft Bennasser,Y. A\u00eft Bennasser
25996,9097,-0.08138853822879785,1,-0.08138853822879785,Lewis Dunk,L. Dunk
15017,22163,-0.04080359175234853,2,-0.08160718350469706,Simone Missiroli,S. Missiroli
15088,20459,-0.04103589711727888,2,-0.08207179423455777,Leonardo Bonucci,L. Bonucci
5946,21314,-0.02737246914319687,3,-0.08211740742959062,Emil Hallfre\u00f0sson,E. Hallfre\u00f0sson
15219,330387,-0.041073733511863456,2,-0.08214746702372691,Marcus Coco,M. Coco
15221,20938,-0.04109663789054501,2,-0.08219327578109002,Valon Behrami,V. Behrami
15353,14857,-0.041126020136187234,2,-0.08225204027237447,Kyriakos Papadopoulos,K. Papadopoulos
15454,7965,-0.04120876943044081,2,-0.08241753886088161,Lucas  Pezzini Leiva,Lucas Leiva
15501,37762,-0.041235786813442775,2,-0.08247157362688555,William Silva de Carvalho,William Carvalho
15524,48318,-0.041355102967848806,2,-0.08271020593569761,Jonathan Renato Barbosa,Jonathan Cafu
5987,4488,-0.02763902545397504,3,-0.08291707636192512,Sa\u00fal \u00d1\u00edguez Esclapez,Sa\u00fal
6003,38532,-0.02768783547525766,3,-0.08306350642577298,Ervin Zukanovi\u0107,E. Zukanovi\u0107
15580,21607,-0.041644615851029444,2,-0.08328923170205889,Fabrizio Cacciatore,F. Cacciatore
15600,3475,-0.04168309512580842,2,-0.08336619025161685,Diego Perotti,D. Perotti
15610,137298,-0.041738115363914675,2,-0.08347623072782935,Jonathan Cristian Silva,J. Silva
15669,286226,-0.04205753479116976,2,-0.08411506958233952,Manuel Locatelli,M. Locatelli
6257,135901,-0.028074635009007625,3,-0.08422390502702287,Pedro Miguel Braga Rebocho,Pedro Rebocho
15731,302518,-0.04218807041172397,2,-0.08437614082344794,Lewis Cook,L. Cook
6387,20635,-0.028268353234681076,3,-0.08480505970404323,Francesco Acerbi,F. Acerbi
15785,354043,-0.042505922094120394,2,-0.08501184418824079,Ghilane Chaalali,G. Chaalali
15788,4375,-0.042523730097974645,2,-0.08504746019594929,V\u00edctor Mach\u00edn P\u00e9rez,Vitolo
15805,364860,-0.04253865410350137,2,-0.08507730820700274,Rodrigo Hern\u00e1ndez Cascante,Rodri
15923,3351,-0.04274712570060876,2,-0.08549425140121752,Francisco Femen\u00eda Far,Kiko Femen\u00eda
6681,281255,-0.02857401646377998,3,-0.08572204939133994,Emre Mor,E. Mor
16143,20803,-0.04300816459977932,2,-0.08601632919955864,Mat\u00edas Aguirregaray Guruceaga,M. Aguirregaray
16329,256480,-0.04338299125611279,2,-0.08676598251222559,Keita Bald\u00e9 Diao,B. Keita
26064,21861,-0.0869547926819972,1,-0.0869547926819972,Diego Falcinelli,D. Falcinelli
16360,21285,-0.04358603700121699,2,-0.08717207400243399,Juraj Kucka,J. Kucka
16433,7892,-0.04386761543959512,2,-0.08773523087919025,David Luiz Moreira Marinho,David Luiz
16450,56026,-0.04391284055632168,2,-0.08782568111264336,Jens Stryger Larsen,J. Stryger Larsen
3700,269060,-0.021978091689865746,4,-0.08791236675946298,Pedro Pablo Hern\u00e1ndez,P. Hern\u00e1ndez
16548,3523,-0.04407658604409738,2,-0.08815317208819476,Florian Lejeune,F. Lejeune
16684,25562,-0.04429635083527604,2,-0.08859270167055208,Morgan Amalfitano,M. Amalfitano
16751,14726,-0.04434241576868951,2,-0.08868483153737902,Franck Bilal Rib\u00e9ry,F. Rib\u00e9ry
16756,97555,-0.044348253691006555,2,-0.08869650738201311,Taleb Tawatha,T. Tawatha
7211,5400,-0.0297478258250245,3,-0.0892434774750735,Gerard Moreno Balaguero,Gerard Moreno
17021,247219,-0.04525979599272707,2,-0.09051959198545415,V\u00edctor Camarasa Ferrando,V\u00edctor Camarasa
17025,229124,-0.0452883872883799,2,-0.0905767745767598,Adrien Hunou,A. Hunou
7614,364644,-0.030210332746785265,3,-0.0906309982403558,Assane Diouss\u00e9 El Hadji,A. Diouss\u00e9
17038,101583,-0.045474374613472236,2,-0.09094874922694447,Sergei Ignashevich,S. Ignashevich
26171,21290,-0.0915567501607315,1,-0.0915567501607315,Stefano Sturaro,S. Sturaro
17329,8277,-0.04588809158815645,2,-0.0917761831763129,Kyle Walker,K. Walker
4090,101742,-0.022971019597076002,4,-0.09188407838830401,Cristian Daniel Ansaldi,C. Ansaldi
26178,101576,-0.09214228010867595,1,-0.09214228010867595,Igor Akinfeev,I. Akinfeev
8349,20476,-0.03088032354771168,3,-0.09264097064313503,Marco Borriello,M. Borriello
17447,15806,-0.0464354161297968,2,-0.0928708322595936,Jannik Vestergaard,J. Vestergaard
8406,122847,-0.03096080158732034,3,-0.09288240476196102,Salman Mohammed Al Faraj,Salman Al Faraj
17517,354552,-0.04656139703595207,2,-0.09312279407190414,Simone Edera,S. Edera
8629,4511,-0.031169189141491624,3,-0.09350756742447487,Pedro Mosquera Parada,Pedro Mosquera
17536,14943,-0.04675911173800289,2,-0.09351822347600577,Mario Mand\u017euki\u0107,M. Mand\u017euki\u0107
